,class,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
10,stop,0.6253789067268372,0.5296083688735962,0.0,0.5461840629577637,0.49203312397003174,-0.01912185549736023,0.4830980598926544,0.4061157703399658,-0.03362537920475006,0.4413515329360962,0.33356261253356934,-0.05099492520093918,0.3984762132167816,0.2825148105621338,-0.06900278478860855,0.5391100645065308,0.2579638659954071,-0.008704127743840218,0.5191420912742615,0.1381702870130539,-0.03373703733086586,0.5043745636940002,0.06850644946098328,-0.05162733048200607,0.49120059609413147,0.011543422937393188,-0.06331811100244522,0.5887478590011597,0.24707399308681488,-0.02232952043414116,0.5765959024429321,0.12080390751361847,-0.044724904000759125,0.5622263550758362,0.04276859760284424,-0.06169164180755615,0.5458847880363464,-0.02121904492378235,-0.07425806671380997,0.6386204957962036,0.25984448194503784,-0.0414222814142704,0.6338167786598206,0.14128626883029938,-0.06625282019376755,0.6258817911148071,0.06586949527263641,-0.08093322068452835,0.6124007701873779,0.002348482608795166,-0.0905686467885971,0.6900027990341187,0.29387474060058594,-0.06403103470802307,0.6964351534843445,0.19623330235481262,-0.08569560199975967,0.693473756313324,0.13243365287780762,-0.09582065790891647,0.6864923238754272,0.07523280382156372,-0.1022462397813797
11,stop,0.6174666285514832,0.5339761972427368,0.0,0.5378904342651367,0.49274104833602905,-0.01733974926173687,0.4762646555900574,0.40544748306274414,-0.03126322850584984,0.43635624647140503,0.334311306476593,-0.048742882907390594,0.3954981565475464,0.28327929973602295,-0.06711800396442413,0.5299661755561829,0.2564137876033783,-0.006860834546387196,0.5118192434310913,0.14116115868091583,-0.03318524733185768,0.4966103136539459,0.07336702942848206,-0.05196051299571991,0.4824269413948059,0.018715858459472656,-0.06399359554052353,0.5794655680656433,0.24522846937179565,-0.022334590554237366,0.566046953201294,0.11967748403549194,-0.04633008688688278,0.5497850179672241,0.04129147529602051,-0.06453052163124084,0.5323461890220642,-0.02299627661705017,-0.07783426344394684,0.6301279664039612,0.2580288052558899,-0.04334116354584694,0.623062789440155,0.1374235898256302,-0.0696975588798523,0.6132023930549622,0.06057453155517578,-0.08513495326042175,0.5989485383033752,-0.003997683525085449,-0.09514861553907394,0.6829503774642944,0.292415589094162,-0.06775987148284912,0.6879118084907532,0.1936326026916504,-0.09036986529827118,0.6841909289360046,0.12844423949718475,-0.10073824971914291,0.677521824836731,0.07000376284122467,-0.10738522559404373
12,stop,0.6143462657928467,0.5449222922325134,0.0,0.5341206192970276,0.5038509368896484,-0.017970966175198555,0.47205621004104614,0.41545796394348145,-0.032720547169446945,0.43169379234313965,0.3435731828212738,-0.05117521062493324,0.39076635241508484,0.2911647856235504,-0.0708375871181488,0.5242436528205872,0.26547834277153015,-0.008472084067761898,0.5086964964866638,0.14890845119953156,-0.035806648433208466,0.49589142203330994,0.07758548855781555,-0.055892713367938995,0.484354168176651,0.018980354070663452,-0.06900711357593536,0.5727560520172119,0.2546355128288269,-0.024312185123562813,0.5601516366004944,0.1274932324886322,-0.04968142509460449,0.5447815656661987,0.04721038043498993,-0.06937337666749954,0.5280374884605408,-0.0181005597114563,-0.08364421874284744,0.6231291890144348,0.2672802805900574,-0.04551390931010246,0.6142073273658752,0.14311392605304718,-0.07327544689178467,0.6033726930618286,0.06524346768856049,-0.08954373002052307,0.5885928869247437,0.0001913011074066162,-0.10003804415464401,0.6760880947113037,0.30093470215797424,-0.07015040516853333,0.6790429353713989,0.19976840913295746,-0.09371098130941391,0.6743323802947998,0.13450606167316437,-0.1043243557214737,0.6669517159461975,0.0764160007238388,-0.11111944913864136
13,stop,0.6123011112213135,0.5659579634666443,0.0,0.5325645804405212,0.5279722213745117,-0.01995236799120903,0.4697449207305908,0.4388192296028137,-0.036483198404312134,0.4291061758995056,0.3652697801589966,-0.05662420764565468,0.3880199193954468,0.31024661660194397,-0.07808937132358551,0.5186362266540527,0.2888798713684082,-0.012664553709328175,0.5013282895088196,0.1682763695716858,-0.04218631982803345,0.4871208369731903,0.09495572745800018,-0.0638577938079834,0.4743291437625885,0.035308122634887695,-0.07813433557748795,0.5657880306243896,0.276612251996994,-0.028677690774202347,0.5510346293449402,0.14369626343250275,-0.05600135773420334,0.5354142189025879,0.0605277419090271,-0.07752648741006851,0.518413245677948,-0.007582813501358032,-0.09323161840438843,0.6159127354621887,0.28787875175476074,-0.05008575692772865,0.6059106588363647,0.15940697491168976,-0.07979659736156464,0.5963599681854248,0.08039866387844086,-0.09809423238039017,0.582707405090332,0.013376772403717041,-0.11017043888568878,0.6694610118865967,0.3208085298538208,-0.07496844232082367,0.6736648678779602,0.218269482254982,-0.09990230947732925,0.6704990267753601,0.15477098524570465,-0.11148220300674438,0.6639072895050049,0.0982719361782074,-0.1192454919219017
14,stop,0.6089687347412109,0.592657208442688,0.0,0.5297313332557678,0.5539361238479614,-0.0206728745251894,0.4666920602321625,0.4644843339920044,-0.038241658359766006,0.4263891577720642,0.38893863558769226,-0.05895273759961128,0.38628000020980835,0.331084281206131,-0.08106636255979538,0.520774781703949,0.3111523985862732,-0.01789838634431362,0.5035378336906433,0.18407467007637024,-0.047142282128334045,0.4920705556869507,0.10711470246315002,-0.06835153698921204,0.4820626974105835,0.04336240887641907,-0.08342166990041733,0.5678914189338684,0.3011844754219055,-0.034770481288433075,0.553016722202301,0.1632334291934967,-0.06229559704661369,0.5367270112037659,0.07967324554920197,-0.08447149395942688,0.5201392769813538,0.010675191879272461,-0.1014823317527771,0.6163917779922485,0.31626343727111816,-0.0566217340528965,0.6109467148780823,0.1841614842414856,-0.08795204013586044,0.6029117107391357,0.10317948460578918,-0.10904360562562943,0.5900648236274719,0.03352239727973938,-0.12341993302106857,0.6674128770828247,0.3540838658809662,-0.08157908916473389,0.6746542453765869,0.2524738013744354,-0.10899676382541656,0.6718370318412781,0.18763548135757446,-0.12323903292417526,0.6642913222312927,0.12886177003383636,-0.1332443803548813
15,stop,0.6121506094932556,0.6162593960762024,0.0,0.5336437821388245,0.5740002989768982,-0.02074241079390049,0.4699873626232147,0.4840012788772583,-0.038725048303604126,0.42814719676971436,0.40675392746925354,-0.059843357652425766,0.38418400287628174,0.3490789532661438,-0.08240127563476562,0.5242773294448853,0.3321940302848816,-0.01940073072910309,0.5070656538009644,0.20390765368938446,-0.04878075048327446,0.49630120396614075,0.1261662393808365,-0.06991464644670486,0.4871823191642761,0.06043627858161926,-0.08511937409639359,0.5709392428398132,0.32283860445022583,-0.03653949871659279,0.5551368594169617,0.18419814109802246,-0.06424731761217117,0.5384582281112671,0.10208702087402344,-0.08578295260667801,0.5219073295593262,0.032256096601486206,-0.10242787003517151,0.6190026998519897,0.33921337127685547,-0.05861946940422058,0.6139694452285767,0.2079467624425888,-0.08988078683614731,0.6068751215934753,0.1277502179145813,-0.11039745062589645,0.595649242401123,0.056501179933547974,-0.12455195188522339,0.6691920757293701,0.37849682569503784,-0.08382319658994675,0.6755056381225586,0.27806031703948975,-0.11101849377155304,0.6732740998268127,0.21360543370246887,-0.1250193566083908,0.6671126484870911,0.15333017706871033,-0.13504408299922943
16,stop,0.6196697354316711,0.6339960694313049,0.0,0.5395627617835999,0.589741587638855,-0.019751690328121185,0.47249871492385864,0.49976393580436707,-0.037499215453863144,0.4291660189628601,0.4229726493358612,-0.0586230531334877,0.386957585811615,0.3644978106021881,-0.0812239870429039,0.5260844826698303,0.3491220772266388,-0.019517863169312477,0.5093675255775452,0.22233572602272034,-0.04989621415734291,0.4996509253978729,0.14408300817012787,-0.07167960703372955,0.49204522371292114,0.07612553238868713,-0.08730987459421158,0.5737099051475525,0.33885204792022705,-0.037983208894729614,0.5590900182723999,0.19755633175373077,-0.06700903922319412,0.5452587008476257,0.10905313491821289,-0.08985137939453125,0.5320884585380554,0.031729936599731445,-0.10770358145236969,0.6230263113975525,0.35487157106399536,-0.061265964061021805,0.6181253790855408,0.22193261981010437,-0.09327321499586105,0.6114287376403809,0.1400204598903656,-0.11420220881700516,0.6007537245750427,0.06664517521858215,-0.12881074845790863,0.6748435497283936,0.3939620852470398,-0.08761344850063324,0.6802362203598022,0.2931009829044342,-0.11505743861198425,0.6763308644294739,0.2277994304895401,-0.12911605834960938,0.6683351993560791,0.16705656051635742,-0.13940151035785675
17,stop,0.6216872930526733,0.6485304832458496,0.0,0.5415368676185608,0.6021522879600525,-0.020164817571640015,0.4747125804424286,0.5113271474838257,-0.03819480910897255,0.43247759342193604,0.4318714737892151,-0.05947302654385567,0.3916407823562622,0.36913788318634033,-0.081902414560318,0.529441773891449,0.35880014300346375,-0.01964358426630497,0.5113400816917419,0.23176327347755432,-0.05030094459652901,0.500725269317627,0.15307176113128662,-0.07221683859825134,0.49294358491897583,0.08448716998100281,-0.08794887363910675,0.5779579877853394,0.3495369553565979,-0.038312483578920364,0.5633256435394287,0.20726820826530457,-0.06813053041696548,0.5508840680122375,0.11747556924819946,-0.09103085845708847,0.5407062768936157,0.03906679153442383,-0.10892397165298462,0.6278045177459717,0.3662811517715454,-0.061884570866823196,0.6226358413696289,0.2335754632949829,-0.09423206746578217,0.6165804266929626,0.15195800364017487,-0.11421625316143036,0.6074458956718445,0.07933413982391357,-0.1281985640525818,0.6804055571556091,0.4055410325527191,-0.08868622034788132,0.6846444010734558,0.3045218288898468,-0.11615146696567535,0.6804831027984619,0.23938901722431183,-0.12969465553760529,0.6731724143028259,0.17858490347862244,-0.13957403600215912
18,stop,0.6228474378585815,0.6707181334495544,0.0,0.5431423783302307,0.6231164336204529,-0.021655037999153137,0.4770004153251648,0.5292379260063171,-0.04002989083528519,0.43604588508605957,0.4461323618888855,-0.06130896881222725,0.3950015902519226,0.3821873664855957,-0.08393687009811401,0.5316866636276245,0.3808116912841797,-0.023464413359761238,0.5161693096160889,0.24810698628425598,-0.054616108536720276,0.5079360008239746,0.16682495176792145,-0.0762995034456253,0.5023649334907532,0.09554439783096313,-0.09181427955627441,0.5799942016601562,0.3726978302001953,-0.04113214835524559,0.5676170587539673,0.22704088687896729,-0.07159849256277084,0.5569633841514587,0.1352517008781433,-0.09401104599237442,0.5481719970703125,0.055044859647750854,-0.11124071478843689,0.6292062997817993,0.39007362723350525,-0.06354692578315735,0.6250697374343872,0.2557430863380432,-0.09695743769407272,0.6196555495262146,0.17366084456443787,-0.11702592670917511,0.6111845970153809,0.10073849558830261,-0.13064119219779968,0.6812444925308228,0.4297969937324524,-0.08922992646694183,0.6873562932014465,0.3284248411655426,-0.11817076802253723,0.6862468719482422,0.2622966170310974,-0.13234063982963562,0.6821912527084351,0.20029094815254211,-0.14219482243061066
19,stop,0.6214548349380493,0.6974953413009644,0.0,0.5428850650787354,0.6475718021392822,-0.020895758643746376,0.4789758324623108,0.5549280047416687,-0.04028014466166496,0.4387301504611969,0.47428983449935913,-0.06294678896665573,0.3976808190345764,0.41101157665252686,-0.0871082991361618,0.5329447388648987,0.4042450785636902,-0.026337143033742905,0.5168238878250122,0.27021485567092896,-0.059085387736558914,0.5077642798423767,0.18965722620487213,-0.08143672347068787,0.5008391737937927,0.11997902393341064,-0.0974724218249321,0.5819281935691833,0.39898204803466797,-0.04586987569928169,0.5696792602539062,0.2522355914115906,-0.07831946015357971,0.5588513016700745,0.1626320481300354,-0.1012929305434227,0.5496675372123718,0.08484277129173279,-0.11876656115055084,0.6320273280143738,0.41993746161460876,-0.06996441632509232,0.6274460554122925,0.2856120467185974,-0.10482963174581528,0.6206234097480774,0.2054469734430313,-0.12512421607971191,0.6108843684196472,0.13352805376052856,-0.13897809386253357,0.6845687031745911,0.46401673555374146,-0.09723330289125443,0.6903744339942932,0.3625980615615845,-0.12777958810329437,0.6874087452888489,0.29543647170066833,-0.1424851417541504,0.681494951248169,0.23255258798599243,-0.15266168117523193
20,stop,0.6255630254745483,0.7205609083175659,0.0,0.545316755771637,0.6696422100067139,-0.020123636350035667,0.48039817810058594,0.5812028050422668,-0.039152927696704865,0.43956610560417175,0.500485360622406,-0.06160207837820053,0.40097129344940186,0.43346408009529114,-0.08542938530445099,0.534086287021637,0.43180862069129944,-0.02605900913476944,0.5151747465133667,0.2978011667728424,-0.05765681713819504,0.5056089758872986,0.21862439811229706,-0.07890214025974274,0.4987608790397644,0.1491679549217224,-0.09419777989387512,0.5833809971809387,0.42642319202423096,-0.045695506036281586,0.5691975951194763,0.2807100713253021,-0.07738573104143143,0.5580242872238159,0.19319649040699005,-0.09916751831769943,0.5488893985748291,0.11576047539710999,-0.11561542004346848,0.6338462233543396,0.4465704560279846,-0.06972857564687729,0.6278871893882751,0.3146844208240509,-0.10340328514575958,0.6204641461372375,0.23727436363697052,-0.12234287708997726,0.6111357808113098,0.16711902618408203,-0.1353539526462555,0.6869284510612488,0.4893888235092163,-0.09699767827987671,0.69146329164505,0.38947001099586487,-0.12641820311546326,0.6877100467681885,0.32382282614707947,-0.14026987552642822,0.6814591288566589,0.26202285289764404,-0.1498517096042633
21,stop,0.6261184811592102,0.7394615411758423,0.0,0.5442299246788025,0.685196578502655,-0.018031474202871323,0.4837607145309448,0.5955970883369446,-0.03559139743447304,0.44857484102249146,0.5136651992797852,-0.05671542510390282,0.41011500358581543,0.4472537636756897,-0.07929202914237976,0.5350624322891235,0.4523710608482361,-0.022795364260673523,0.5177129507064819,0.3225089907646179,-0.05315312370657921,0.5092917084693909,0.24393530189990997,-0.0739503726363182,0.5031965970993042,0.17501235008239746,-0.08899996429681778,0.584489643573761,0.44666770100593567,-0.04284318536520004,0.5723143219947815,0.3035714626312256,-0.07328351587057114,0.5609649419784546,0.21609896421432495,-0.09485480934381485,0.5508474111557007,0.13939088582992554,-0.11141583323478699,0.6349843144416809,0.46644455194473267,-0.06716040521860123,0.6305434703826904,0.3366560637950897,-0.09953334182500839,0.6231199502944946,0.25986248254776,-0.11791105568408966,0.6132184863090515,0.19107556343078613,-0.13079167902469635,0.6879750490188599,0.509171724319458,-0.0945718064904213,0.6936353445053101,0.41121944785118103,-0.1231158897280693,0.6900315880775452,0.3464067578315735,-0.13643500208854675,0.6833119988441467,0.28588563203811646,-0.14572112262248993
22,stop,0.631342887878418,0.7475175857543945,0.0,0.5490844249725342,0.69362473487854,-0.017078323289752007,0.4894613027572632,0.6060317754745483,-0.03472724184393883,0.4566936194896698,0.523260772228241,-0.05586185306310654,0.42200228571891785,0.4526362419128418,-0.07839111983776093,0.5371847152709961,0.46672895550727844,-0.024903465062379837,0.5209876298904419,0.33766770362854004,-0.05517125502228737,0.5127358436584473,0.260471373796463,-0.07550221681594849,0.5065147280693054,0.19268262386322021,-0.09016638249158859,0.5865429639816284,0.46223095059394836,-0.04523472487926483,0.5762333273887634,0.31911027431488037,-0.07592655718326569,0.5661820769309998,0.2313579022884369,-0.09685568511486053,0.5572265386581421,0.15478548407554626,-0.11290684342384338,0.6374167203903198,0.4823993146419525,-0.06945724040269852,0.6341325640678406,0.35338565707206726,-0.10172941535711288,0.6272685527801514,0.27556514739990234,-0.1191115602850914,0.6178613901138306,0.20647364854812622,-0.13136908411979675,0.6906352639198303,0.5248311161994934,-0.09659768640995026,0.6961214542388916,0.4286409616470337,-0.12498277425765991,0.692905068397522,0.3635033667087555,-0.13767850399017334,0.686795711517334,0.3028520345687866,-0.14652685821056366
